aphiaid,current_area_km2,scenario,scenario_area_km2,area_change
1021742,3504210.9787068316,RCP85_2100,3362241.153014109,contraction
1022265,1279594.6360024435,RCP45_2050,1436540.3204285344,expansion
1022265,1279594.6360024435,RCP45_2100,1457009.3449659594,expansion
1022265,1279594.6360024435,RCP85_2050,1430924.8479580008,expansion
1022265,1279594.6360024435,RCP85_2100,1395139.3920369882,expansion
1022437,319122.8929657223,RCP45_2050,247852.4156571941,contraction
1022437,319122.8929657223,RCP45_2100,194210.9390226258,contraction
1022437,319122.8929657223,RCP85_2050,223825.40367780166,contraction
1022437,319122.8929657223,RCP85_2100,140784.11568874744,contraction
1022438,528569.4568298965,RCP45_2050,739521.8853706224,expansion
1022438,528569.4568298965,RCP45_2100,752752.642443867,expansion
1022438,528569.4568298965,RCP85_2050,734163.2194754899,expansion
1022438,528569.4568298965,RCP85_2100,644727.8327009225,expansion
1022441,97116.43553409816,RCP45_2050,2662.616653350541,contraction
1022441,97116.43553409816,RCP45_2100,857.662170766832,contraction
1022441,97116.43553409816,RCP85_2050,1163.3876878327815,contraction
1022441,97116.43553409816,RCP85_2100,0,spp range loss
1026118,19839700.627480365,RCP45_2050,16309753.352560561,contraction
1026118,19839700.627480365,RCP45_2100,16193725.873451887,contraction
1026118,19839700.627480365,RCP85_2050,15978847.295514466,contraction
1026118,19839700.627480365,RCP85_2100,15998498.555919966,contraction
1042728,439550.44967100787,RCP45_2050,437412.2281593186,contraction
1042728,439550.44967100787,RCP45_2100,440760.5211471876,expansion
1042728,439550.44967100787,RCP85_2050,437865.302680236,contraction
1042728,439550.44967100787,RCP85_2100,439467.9816440935,contraction
1042747,668152.1173833472,RCP45_2050,740897.1888297112,expansion
1042747,668152.1173833472,RCP45_2100,691508.034727194,expansion
1042747,668152.1173833472,RCP85_2050,710012.7973241755,expansion
1042747,668152.1173833472,RCP85_2100,564570.9376767683,contraction
1042822,1767666.1752832131,RCP45_2050,1818724.754838194,expansion
1042822,1767666.1752832131,RCP45_2100,1907347.6265322163,expansion
1042822,1767666.1752832131,RCP85_2050,1851396.0427048365,expansion
1042822,1767666.1752832131,RCP85_2100,2011628.8898422509,expansion
1042823,1667272.1163022127,RCP45_2050,1650595.0915231714,contraction
1042823,1667272.1163022127,RCP45_2100,1650880.3803409238,contraction
1042823,1667272.1163022127,RCP85_2050,1644152.8657431048,contraction
1042823,1667272.1163022127,RCP85_2100,1682883.1606742144,expansion
1042825,31249.93080917248,RCP45_2050,29010.420477419862,contraction
1042825,31249.93080917248,RCP45_2100,26923.824796274082,contraction
1042825,31249.93080917248,RCP85_2050,28089.528465923144,contraction
1042825,31249.93080917248,RCP85_2100,29297.09953596105,contraction
1042826,1616606.5876899709,RCP45_2050,1735188.941924606,expansion
1042826,1616606.5876899709,RCP45_2100,1742862.207903797,expansion
1042826,1616606.5876899709,RCP85_2050,1710228.9247175986,expansion
1042826,1616606.5876899709,RCP85_2100,1655999.140775244,expansion
1042830,8123636.54349634,RCP45_2050,7095376.905380024,contraction
1042830,8123636.54349634,RCP45_2100,7610984.624689663,contraction
1042830,8123636.54349634,RCP85_2050,7403688.85015427,contraction
1042830,8123636.54349634,RCP85_2100,7809253.143915573,contraction
1042832,1434139.9563339397,RCP45_2050,1763036.6752419386,expansion
1042832,1434139.9563339397,RCP45_2100,1995269.9625426854,expansion
1042832,1434139.9563339397,RCP85_2050,1801477.4040996882,expansion
1042832,1434139.9563339397,RCP85_2100,2115401.804125364,expansion
1042836,217877.19449191954,RCP45_2050,2359364.4133288674,expansion
1042836,217877.19449191954,RCP45_2100,2221979.274774911,expansion
1042836,217877.19449191954,RCP85_2050,2375909.9233862855,expansion
1042836,217877.19449191954,RCP85_2100,1732871.5859658776,expansion
1042837,544321.6607288041,RCP45_2050,503350.61264954635,contraction
1042837,544321.6607288041,RCP45_2100,467001.03893939033,contraction
1042837,544321.6607288041,RCP85_2050,494703.0933030375,contraction
1042837,544321.6607288041,RCP85_2100,350737.8606543692,contraction
1042838,718120.8095741168,RCP45_2050,703825.3565880407,contraction
1042838,718120.8095741168,RCP45_2100,723407.0418989378,expansion
1042838,718120.8095741168,RCP85_2050,732619.1557962656,expansion
1042838,718120.8095741168,RCP85_2100,743218.7754567437,expansion
1042839,425999.53508570866,RCP45_2050,482332.43808940746,expansion
1042839,425999.53508570866,RCP45_2100,485496.6429636492,expansion
1042839,425999.53508570866,RCP85_2050,484717.0088224273,expansion
1042839,425999.53508570866,RCP85_2100,482024.82405114867,expansion
1042845,1486650.0519944234,RCP45_2050,1547839.990858237,expansion
1042845,1486650.0519944234,RCP45_2100,1596952.9642257313,expansion
1042845,1486650.0519944234,RCP85_2050,1556189.6564466497,expansion
1042845,1486650.0519944234,RCP85_2100,1723121.3203558647,expansion
1042846,707131.5148026798,RCP45_2050,488289.05330482253,contraction
1042846,707131.5148026798,RCP45_2100,358651.1086936743,contraction
1042846,707131.5148026798,RCP85_2050,442944.9495893294,contraction
1042846,707131.5148026798,RCP85_2100,306322.62644392706,contraction
1042847,648870.3801071402,RCP45_2050,1021469.0609374177,expansion
1042847,648870.3801071402,RCP45_2100,815290.4743111056,expansion
1042847,648870.3801071402,RCP85_2050,593295.0717716704,contraction
1042847,648870.3801071402,RCP85_2100,571912.3040305593,contraction
1042848,549918.9056249547,RCP45_2050,599844.2177568558,expansion
1042848,549918.9056249547,RCP45_2100,649391.3686203046,expansion
1042848,549918.9056249547,RCP85_2050,625140.8088585032,expansion
1042848,549918.9056249547,RCP85_2100,801226.1488023896,expansion
1042850,384644.49283287383,RCP45_2050,365978.32003827736,contraction
1042850,384644.49283287383,RCP45_2100,375330.00739004585,contraction
1042850,384644.49283287383,RCP85_2050,371050.7148257977,contraction
1042850,384644.49283287383,RCP85_2100,430838.65751074435,expansion
1042851,288342.05703815573,RCP45_2050,145100.41637305036,contraction
1042851,288342.05703815573,RCP45_2100,74075.86654910936,contraction
1042851,288342.05703815573,RCP85_2050,64192.94787425717,contraction
1042851,288342.05703815573,RCP85_2100,1528.0795651365374,contraction
1042852,847488.9510511883,RCP45_2050,683171.5220208983,contraction
1042852,847488.9510511883,RCP45_2100,642586.3310513856,contraction
1042852,847488.9510511883,RCP85_2050,711271.2158154221,contraction
1042852,847488.9510511883,RCP85_2100,632479.2411018547,contraction
1042853,260506.9757558779,RCP45_2050,211698.3728695108,contraction
1042853,260506.9757558779,RCP45_2100,239155.74678536505,contraction
1042853,260506.9757558779,RCP85_2050,197058.12529871697,contraction
1042853,260506.9757558779,RCP85_2100,238926.57200313782,contraction
1042854,518343.0990008312,RCP45_2050,514475.0173319769,contraction
1042854,518343.0990008312,RCP45_2100,491670.88688729575,contraction
1042854,518343.0990008312,RCP85_2050,485625.4108754926,contraction
1042854,518343.0990008312,RCP85_2100,439948.41157604894,contraction
1042856,1708010.961206116,RCP45_2050,1501230.3400641417,contraction
1042856,1708010.961206116,RCP45_2100,1410110.2641090516,contraction
1042856,1708010.961206116,RCP85_2050,1445541.4513261502,contraction
1042856,1708010.961206116,RCP85_2100,1211574.269596644,contraction
1042857,1608206.7165082912,RCP45_2050,2184514.563466932,expansion
1042857,1608206.7165082912,RCP45_2100,2815972.451541671,expansion
1042857,1608206.7165082912,RCP85_2050,1545648.5209737897,contraction
1042857,1608206.7165082912,RCP85_2100,2078912.3248319915,expansion
1042858,1720738.440297778,RCP45_2050,1938270.301940699,expansion
1042858,1720738.440297778,RCP45_2100,2072443.1188373344,expansion
1042858,1720738.440297778,RCP85_2050,1973553.2411099474,expansion
1042858,1720738.440297778,RCP85_2100,2180266.8011313463,expansion
1042860,890978.3529075449,RCP45_2050,1154515.3600304055,expansion
1042860,890978.3529075449,RCP45_2100,1380499.7812615891,expansion
1042860,890978.3529075449,RCP85_2050,874013.1984409093,contraction
1042860,890978.3529075449,RCP85_2100,1112003.3674567114,expansion
1042862,357866.87824834796,RCP45_2050,331994.4670464447,contraction
1042862,357866.87824834796,RCP45_2100,198927.33125673176,contraction
1042862,357866.87824834796,RCP85_2050,217124.8544665026,contraction
1042862,357866.87824834796,RCP85_2100,148814.085752156,contraction
1042863,325092.3563016611,RCP45_2050,359701.0696072703,expansion
1042863,325092.3563016611,RCP45_2100,358968.52856137074,expansion
1042863,325092.3563016611,RCP85_2050,361547.21075351944,expansion
1042863,325092.3563016611,RCP85_2100,347231.2795299016,expansion
1042865,1364748.914025857,RCP45_2050,1121847.2203033234,contraction
1042865,1364748.914025857,RCP45_2100,1027304.3918311686,contraction
1042865,1364748.914025857,RCP85_2050,1040080.0315646558,contraction
1042865,1364748.914025857,RCP85_2100,844884.902642961,contraction
1042866,1792636.4704243755,RCP45_2050,1558994.647826437,contraction
1042866,1792636.4704243755,RCP45_2100,1180640.5706516672,contraction
1042866,1792636.4704243755,RCP85_2050,1249763.7978625188,contraction
1042866,1792636.4704243755,RCP85_2100,698065.6436186593,contraction
1042867,3427942.6018667165,RCP45_2050,3475063.1373279076,expansion
1042867,3427942.6018667165,RCP45_2100,3489741.571894678,expansion
1042867,3427942.6018667165,RCP85_2050,3492464.63173856,expansion
1042867,3427942.6018667165,RCP85_2100,3489485.366445174,expansion
1042868,2023966.7064804505,RCP45_2050,2184426.18823758,expansion
1042868,2023966.7064804505,RCP45_2100,2202243.5753760496,expansion
1042868,2023966.7064804505,RCP85_2050,2192273.8136384757,expansion
1042868,2023966.7064804505,RCP85_2100,2235752.2852675305,expansion
1042871,12582697.771908676,RCP45_2050,13484715.827378549,expansion
1042871,12582697.771908676,RCP45_2100,13493856.888556086,expansion
1042871,12582697.771908676,RCP85_2050,13452819.686302053,expansion
1042871,12582697.771908676,RCP85_2100,13600191.966517894,expansion
1042877,730767.7083088359,RCP45_2050,733015.6743146077,expansion
1042877,730767.7083088359,RCP45_2100,725915.6388038321,contraction
1042877,730767.7083088359,RCP85_2050,750826.60443796206,expansion
1042877,730767.7083088359,RCP85_2100,791302.9419524419,expansion
1043412,2364019.8924977263,RCP45_2050,2488353.1485867607,expansion
1043412,2364019.8924977263,RCP45_2100,2592762.065516711,expansion
1043412,2364019.8924977263,RCP85_2050,2526294.074010177,expansion
1043412,2364019.8924977263,RCP85_2100,2718740.61609513,expansion
1043413,1708866.5932105568,RCP45_2050,1850410.3776037272,expansion
1043413,1708866.5932105568,RCP45_2100,1867296.4888877284,expansion
1043413,1708866.5932105568,RCP85_2050,1801222.0691575094,expansion
1043413,1708866.5932105568,RCP85_2100,1732138.325750838,expansion
1043414,1104438.2210439271,RCP45_2050,1103820.1553858747,contraction
1043414,1104438.2210439271,RCP45_2100,996618.3354532364,contraction
1043414,1104438.2210439271,RCP85_2050,1020427.3603267133,contraction
1043414,1104438.2210439271,RCP85_2100,905745.0630787264,contraction
1043416,7590111.976769679,RCP45_2050,6831589.900524433,contraction
1043416,7590111.976769679,RCP45_2100,6720597.24174559,contraction
1043416,7590111.976769679,RCP85_2050,6770836.903332181,contraction
1043416,7590111.976769679,RCP85_2100,6468815.17679502,contraction
1043417,572071.0143058473,RCP45_2050,653660.8100781009,expansion
1043417,572071.0143058473,RCP45_2100,563212.37019965,contraction
1043417,572071.0143058473,RCP85_2050,503393.5260834131,contraction
1043417,572071.0143058473,RCP85_2100,317417.8448651792,contraction
1043435,82629.72944477457,RCP45_2050,7404.12196820994,contraction
1043435,82629.72944477457,RCP45_2100,9678.31643473676,contraction
1043435,82629.72944477457,RCP85_2050,69300.91104177496,contraction
1043435,82629.72944477457,RCP85_2100,49950.96092854722,contraction
1043465,229222.00701216894,RCP45_2050,260171.17363918418,expansion
1043465,229222.00701216894,RCP45_2100,254663.1987603768,expansion
1043465,229222.00701216894,RCP85_2050,254387.48227372987,expansion
1043465,229222.00701216894,RCP85_2100,256503.78922628204,expansion
1043469,214463.64547034222,RCP45_2050,230121.71450519827,expansion
1043469,214463.64547034222,RCP45_2100,232277.23355297488,expansion
1043469,214463.64547034222,RCP85_2050,231201.35747644564,expansion
1043469,214463.64547034222,RCP85_2100,234721.17154515506,expansion
1043479,1254099.6613980697,RCP45_2050,1130696.4075856053,contraction
1043479,1254099.6613980697,RCP45_2100,1097207.6291434055,contraction
1043479,1254099.6613980697,RCP85_2050,1104301.189533132,contraction
1043479,1254099.6613980697,RCP85_2100,998757.2900910082,contraction
1043480,460533.8457007672,RCP45_2050,479088.35259068484,expansion
1043480,460533.8457007672,RCP45_2100,548374.4144558528,expansion
1043480,460533.8457007672,RCP85_2050,452147.27994641376,contraction
1043480,460533.8457007672,RCP85_2100,485371.71990423667,expansion
1043484,440881.0413497291,RCP45_2050,455947.3057242767,expansion
1043484,440881.0413497291,RCP45_2100,468189.2024194818,expansion
1043484,440881.0413497291,RCP85_2050,452939.8868293154,expansion
1043484,440881.0413497291,RCP85_2100,473349.3988393399,expansion
1043486,803034.969856767,RCP45_2050,810765.2512741802,expansion
1043486,803034.969856767,RCP45_2100,823053.5712551489,expansion
1043486,803034.969856767,RCP85_2050,812804.4294373608,expansion
1043486,803034.969856767,RCP85_2100,824498.7340379794,expansion
1043487,296329.9666785771,RCP45_2050,218426.61744920505,contraction
1043487,296329.9666785771,RCP45_2100,161140.40455703437,contraction
1043487,296329.9666785771,RCP85_2050,188326.50136562387,contraction
1043487,296329.9666785771,RCP85_2100,74636.75825599315,contraction
1043490,582424.9429859704,RCP45_2050,385397.1320624715,contraction
1043490,582424.9429859704,RCP45_2100,341695.0850664286,contraction
1043490,582424.9429859704,RCP85_2050,368935.717844945,contraction
1043490,582424.9429859704,RCP85_2100,372071.51093592274,contraction
1043598,604490.753646494,RCP45_2050,750620.0474999936,expansion
1043598,604490.753646494,RCP45_2100,700743.2633277766,expansion
1043598,604490.753646494,RCP85_2050,705878.202393909,expansion
1043598,604490.753646494,RCP85_2100,598097.3395047552,contraction
1043607,1880517.608063248,RCP45_2050,1862545.62604327,contraction
1043607,1880517.608063248,RCP45_2100,1721885.0842717048,contraction
1043607,1880517.608063248,RCP85_2050,1818073.4808744795,contraction
1043607,1880517.608063248,RCP85_2100,1570291.9392201337,contraction
1043608,1299091.900165364,RCP45_2050,1392402.7182610098,expansion
1043608,1299091.900165364,RCP45_2100,1363043.330291011,expansion
1043608,1299091.900165364,RCP85_2050,1407440.0839367954,expansion
1043608,1299091.900165364,RCP85_2100,1347418.5698565824,expansion
1043626,2349174.0221846565,RCP45_2050,3570302.567219416,expansion
1043626,2349174.0221846565,RCP45_2100,2479657.92021303,expansion
1043626,2349174.0221846565,RCP85_2050,3369513.1828784393,expansion
1043626,2349174.0221846565,RCP85_2100,2378139.2830631584,expansion
1044127,7632882.439356342,RCP45_2050,5387147.237962936,contraction
1044127,7632882.439356342,RCP45_2100,4532914.143464721,contraction
1044127,7632882.439356342,RCP85_2050,5510017.2949467935,contraction
1044127,7632882.439356342,RCP85_2100,3718497.786258628,contraction
105787,17999348.879868902,RCP45_2050,17077080.989269484,contraction
105787,17999348.879868902,RCP45_2100,17070067.967914995,contraction
105787,17999348.879868902,RCP85_2050,16653542.800902048,contraction
105787,17999348.879868902,RCP85_2100,16543565.672559857,contraction
105788,8691262.562210198,RCP45_2050,7365631.553760473,contraction
105788,8691262.562210198,RCP45_2100,6379766.430007264,contraction
105788,8691262.562210198,RCP85_2050,6781463.25869458,contraction
105788,8691262.562210198,RCP85_2100,5048232.027066254,contraction
105789,75409080.22149396,RCP45_2050,73851252.20316063,contraction
105789,75409080.22149396,RCP45_2100,76212153.11399443,expansion
105789,75409080.22149396,RCP85_2050,73288109.86917396,contraction
105789,75409080.22149396,RCP85_2100,74892937.1125576,contraction
105791,610074.9817587464,RCP45_2050,360375.4113914935,contraction
105791,610074.9817587464,RCP45_2100,302353.3009136688,contraction
105791,610074.9817587464,RCP85_2050,309073.06870410277,contraction
105791,610074.9817587464,RCP85_2100,244949.55339315618,contraction
105792,10484755.30392572,RCP45_2050,8705989.812375652,contraction
105792,10484755.30392572,RCP45_2100,7941202.344407783,contraction
105792,10484755.30392572,RCP85_2050,8019391.138351628,contraction
105792,10484755.30392572,RCP85_2100,7027476.685288873,contraction
105793,23371440.277717274,RCP45_2050,24050448.131349374,expansion
105793,23371440.277717274,RCP45_2100,23544707.604322672,expansion
105793,23371440.277717274,RCP85_2050,23798335.601064306,expansion
105793,23371440.277717274,RCP85_2100,23475878.51621753,expansion
105794,122534824.4363263,RCP45_2050,95539401.74104601,contraction
105794,122534824.4363263,RCP45_2100,53461567.77401253,contraction
105794,122534824.4363263,RCP85_2050,64228810.26366717,contraction
105794,122534824.4363263,RCP85_2100,17175150.41838937,contraction
105795,10153538.049918381,RCP45_2050,9316675.382306905,contraction
105795,10153538.049918381,RCP45_2100,9369721.521015186,contraction
105795,10153538.049918381,RCP85_2050,9224857.944037858,contraction
105795,10153538.049918381,RCP85_2100,9561951.864435816,contraction
105796,16955067.405889533,RCP45_2050,15839912.861973364,contraction
105796,16955067.405889533,RCP45_2100,14217570.502566343,contraction
105796,16955067.405889533,RCP85_2050,15311512.662408624,contraction
105796,16955067.405889533,RCP85_2100,12563508.545337062,contraction
105797,19676092.697258245,RCP45_2050,18688653.236434106,contraction
105797,19676092.697258245,RCP45_2100,17941318.073158637,contraction
105797,19676092.697258245,RCP85_2050,17949232.06122478,contraction
105797,19676092.697258245,RCP85_2100,16473097.418452792,contraction
105798,4222218.180249258,RCP45_2050,3167713.5096163545,contraction
105798,4222218.180249258,RCP45_2100,3160777.925865399,contraction
105798,4222218.180249258,RCP85_2050,3108363.7603790974,contraction
105798,4222218.180249258,RCP85_2100,3178578.298562365,contraction
105799,23785968.64614405,RCP45_2050,20831296.86736364,contraction
105799,23785968.64614405,RCP45_2100,20086020.190201502,contraction
105799,23785968.64614405,RCP85_2050,20414628.094528046,contraction
105799,23785968.64614405,RCP85_2100,19138788.789446373,contraction
105800,3770702.411400183,RCP45_2050,3230136.713068118,contraction
105800,3770702.411400183,RCP45_2100,3144940.626052157,contraction
105800,3770702.411400183,RCP85_2050,3152211.1531107225,contraction
105800,3770702.411400183,RCP85_2100,2750215.8208057843,contraction
105801,146002728.29513437,RCP45_2050,101045666.37592876,contraction
105801,146002728.29513437,RCP45_2100,85888273.05258924,contraction
105801,146002728.29513437,RCP85_2050,89346189.28937349,contraction
105801,146002728.29513437,RCP85_2100,75262979.70281886,contraction
105802,5494686.057106099,RCP45_2050,4998987.088962113,contraction
105802,5494686.057106099,RCP45_2100,4648134.004240854,contraction
105802,5494686.057106099,RCP85_2050,4788681.530600021,contraction
105802,5494686.057106099,RCP85_2100,3822611.8175212867,contraction
105803,703423.7967495689,RCP45_2050,686239.0650193839,contraction
105803,703423.7967495689,RCP45_2100,687442.6174536517,contraction
105803,703423.7967495689,RCP85_2050,696600.3737587704,contraction
105803,703423.7967495689,RCP85_2100,687520.1618516722,contraction
105804,615844.8818523829,RCP45_2050,630036.8865395334,expansion
105804,615844.8818523829,RCP45_2100,638693.6976170511,expansion
105804,615844.8818523829,RCP85_2050,632821.6671946963,expansion
105804,615844.8818523829,RCP85_2100,644037.4814234793,expansion
105811,206150.78839910572,RCP45_2050,138810.54993239357,contraction
105811,206150.78839910572,RCP45_2100,129397.7597347623,contraction
105811,206150.78839910572,RCP85_2050,135117.43841674502,contraction
105811,206150.78839910572,RCP85_2100,60150.45019802041,contraction
105815,1211534.8579065078,RCP45_2050,1302646.5059316931,expansion
105815,1211534.8579065078,RCP45_2100,1351467.5353267961,expansion
105815,1211534.8579065078,RCP85_2050,1323813.7760625982,expansion
105815,1211534.8579065078,RCP85_2100,1449709.6924102022,expansion
105816,26259038.180546522,RCP45_2050,18902104.514940947,contraction
105816,26259038.180546522,RCP45_2100,14619583.373447739,contraction
105816,26259038.180546522,RCP85_2050,17205798.264700677,contraction
105816,26259038.180546522,RCP85_2100,9686170.94955148,contraction
105817,65690003.762786955,RCP45_2050,39176727.088462375,contraction
105817,65690003.762786955,RCP45_2100,25705674.382380616,contraction
105817,65690003.762786955,RCP85_2050,28735855.78965262,contraction
105817,65690003.762786955,RCP85_2100,15533341.403740726,contraction
105818,1382275.5418285292,RCP45_2050,1466959.1708652705,expansion
105818,1382275.5418285292,RCP45_2100,1494133.9207025778,expansion
105818,1382275.5418285292,RCP85_2050,1480793.277469014,expansion
105818,1382275.5418285292,RCP85_2100,1556773.2371576694,expansion
105819,25802234.386080813,RCP45_2050,63300321.97874437,expansion
105819,25802234.386080813,RCP45_2100,43370905.26196407,expansion
105819,25802234.386080813,RCP85_2050,48816227.878775686,expansion
105819,25802234.386080813,RCP85_2100,27855247.088050563,expansion
105820,4750693.292788949,RCP45_2050,5190958.561720888,expansion
105820,4750693.292788949,RCP45_2100,5382408.618042908,expansion
105820,4750693.292788949,RCP85_2050,5330345.684996596,expansion
105820,4750693.292788949,RCP85_2100,5526757.393633776,expansion
105821,1577435.436140166,RCP45_2050,2030094.1339570873,expansion
105821,1577435.436140166,RCP45_2100,2148744.9724326516,expansion
105821,1577435.436140166,RCP85_2050,1979909.1244985505,expansion
105821,1577435.436140166,RCP85_2100,2140428.498878997,expansion
105822,2263447.832305253,RCP45_2050,2234197.66974725,contraction
105822,2263447.832305253,RCP45_2100,2168522.9910832895,contraction
105822,2263447.832305253,RCP85_2050,2268195.466236926,expansion
105822,2263447.832305253,RCP85_2100,2089708.2669198378,contraction
105823,1360002.473867863,RCP45_2050,1432526.2662719944,expansion
105823,1360002.473867863,RCP45_2100,1474685.205800898,expansion
105823,1360002.473867863,RCP85_2050,1448711.5107700122,expansion
105823,1360002.473867863,RCP85_2100,1491011.3288400718,expansion
105824,3095482.3638339126,RCP45_2050,3122184.8592568333,expansion
105824,3095482.3638339126,RCP45_2100,3226945.5531651024,expansion
105824,3095482.3638339126,RCP85_2050,3199408.879134036,expansion
105824,3095482.3638339126,RCP85_2100,3657841.8413224253,expansion
105832,13418024.192144053,RCP45_2050,13075133.516179867,contraction
105832,13418024.192144053,RCP45_2100,12933043.745146928,contraction
105832,13418024.192144053,RCP85_2050,12980998.315252949,contraction
105832,13418024.192144053,RCP85_2100,12761101.744866274,contraction
105833,11862124.825336834,RCP45_2050,11343117.875092505,contraction
105833,11862124.825336834,RCP45_2100,10964020.804789014,contraction
105833,11862124.825336834,RCP85_2050,11242648.473752119,contraction
105833,11862124.825336834,RCP85_2100,10578602.402800705,contraction
105834,6351625.948286843,RCP45_2050,5142996.600160582,contraction
105834,6351625.948286843,RCP45_2100,5131333.109453147,contraction
105834,6351625.948286843,RCP85_2050,5147917.199672465,contraction
105834,6351625.948286843,RCP85_2100,4833870.86930479,contraction
105835,102404117.4449613,RCP45_2050,97214330.86317614,contraction
105835,102404117.4449613,RCP45_2100,70184723.19555661,contraction
105835,102404117.4449613,RCP85_2050,78141768.0237162,contraction
105835,102404117.4449613,RCP85_2100,41091207.75379401,contraction
105836,23787299.557930533,RCP45_2050,42598216.60309706,expansion
105836,23787299.557930533,RCP45_2100,37402765.43400895,expansion
105836,23787299.557930533,RCP85_2050,38629393.17652436,expansion
105836,23787299.557930533,RCP85_2100,29887927.524613198,expansion
105837,46948820.09160894,RCP45_2050,37672099.81830589,contraction
105837,46948820.09160894,RCP45_2100,32880423.739434708,contraction
105837,46948820.09160894,RCP85_2050,36791500.90461273,contraction
105837,46948820.09160894,RCP85_2100,8451563.628307758,contraction
105838,99473485.86864725,RCP45_2050,37603384.73328075,contraction
105838,99473485.86864725,RCP45_2100,18418030.256077643,contraction
105838,99473485.86864725,RCP85_2050,20350881.785057202,contraction
105838,99473485.86864725,RCP85_2100,21208255.716164246,contraction
105839,102180517.19990008,RCP45_2050,64430476.68296039,contraction
105839,102180517.19990008,RCP45_2100,65500009.539448924,contraction
105839,102180517.19990008,RCP85_2050,66777508.65131609,contraction
105839,102180517.19990008,RCP85_2100,59654750.928492926,contraction
105840,111999765.11988978,RCP45_2050,30381190.434938814,contraction
105840,111999765.11988978,RCP45_2100,6051268.592338939,contraction
105840,111999765.11988978,RCP85_2050,10691866.367108965,contraction
105840,111999765.11988978,RCP85_2100,543042.3682003131,contraction
105841,72259829.0428295,RCP45_2050,37769204.94808254,contraction
105841,72259829.0428295,RCP45_2100,32606111.579167627,contraction
105841,72259829.0428295,RCP85_2050,34556061.68989606,contraction
105841,72259829.0428295,RCP85_2100,11581575.66196578,contraction
105843,8215826.1222458305,RCP45_2050,7513722.119889275,contraction
105843,8215826.1222458305,RCP45_2100,7034863.449292745,contraction
105843,8215826.1222458305,RCP85_2050,7029869.71498162,contraction
105843,8215826.1222458305,RCP85_2100,6252992.026618429,contraction
105844,26729709.088178743,RCP45_2050,29243334.99244337,expansion
105844,26729709.088178743,RCP45_2100,29132507.531642575,expansion
105844,26729709.088178743,RCP85_2050,29152262.23447969,expansion
105844,26729709.088178743,RCP85_2100,28965079.546924096,expansion
105846,2789668.6257728045,RCP45_2050,2803369.0270177377,expansion
105846,2789668.6257728045,RCP45_2100,2828528.7569610276,expansion
105846,2789668.6257728045,RCP85_2050,2817223.9824503036,expansion
105846,2789668.6257728045,RCP85_2100,2807208.0758247063,expansion
105847,130803096.43235867,RCP45_2050,18425637.584156003,contraction
105847,130803096.43235867,RCP45_2100,341731.4237514462,contraction
105847,130803096.43235867,RCP85_2050,666351.1045967292,contraction
105847,130803096.43235867,RCP85_2100,0,spp range loss
105848,2499364.071387122,RCP45_2050,2058976.4894405366,contraction
105848,2499364.071387122,RCP45_2100,1794847.4535380371,contraction
105848,2499364.071387122,RCP85_2050,1881443.2880823691,contraction
105848,2499364.071387122,RCP85_2100,1557861.0890973238,contraction
105849,9538352.187823031,RCP45_2050,9772573.101465847,expansion
105849,9538352.187823031,RCP45_2100,9742404.265385656,expansion
105849,9538352.187823031,RCP85_2050,9739062.25906718,expansion
105849,9538352.187823031,RCP85_2100,9527977.941428417,contraction
105851,3980823.3926563463,RCP45_2050,5024407.101591225,expansion
105851,3980823.3926563463,RCP45_2100,5434953.228343346,expansion
105851,3980823.3926563463,RCP85_2050,5054255.834138428,expansion
105851,3980823.3926563463,RCP85_2100,5737374.699917381,expansion
105854,5610863.645642306,RCP45_2050,5353723.878956921,contraction
105854,5610863.645642306,RCP45_2100,5264132.3142577205,contraction
105854,5610863.645642306,RCP85_2050,5359183.137853568,contraction
105854,5610863.645642306,RCP85_2100,5169452.057720917,contraction
105856,1600984.5109556725,RCP45_2050,1712356.9285315583,expansion
105856,1600984.5109556725,RCP45_2100,1778023.5531786974,expansion
105856,1600984.5109556725,RCP85_2050,1711225.072275957,expansion
105856,1600984.5109556725,RCP85_2100,1787991.2565195402,expansion
105858,80149420.57673867,RCP45_2050,73607519.18710911,contraction
105858,80149420.57673867,RCP45_2100,56053056.96154474,contraction
105858,80149420.57673867,RCP85_2050,61420824.83656476,contraction
105858,80149420.57673867,RCP85_2100,35407667.30492127,contraction
105859,11240524.293554245,RCP45_2050,12859048.334514229,expansion
105859,11240524.293554245,RCP45_2100,13600148.187074497,expansion
105859,11240524.293554245,RCP85_2050,12744308.092448799,expansion
105859,11240524.293554245,RCP85_2100,13444343.833938891,expansion
105860,4433586.841751009,RCP45_2050,5335160.312510228,expansion
105860,4433586.841751009,RCP45_2100,5641708.781792644,expansion
105860,4433586.841751009,RCP85_2050,5440182.474577517,expansion
105860,4433586.841751009,RCP85_2100,5987129.167716482,expansion
105862,1250708.1637144126,RCP45_2050,1344472.2710363618,expansion
105862,1250708.1637144126,RCP45_2100,1377195.0868722685,expansion
105862,1250708.1637144126,RCP85_2050,1368856.7744675286,expansion
105862,1250708.1637144126,RCP85_2100,1496087.5856714365,expansion
105865,4120784.564153549,RCP45_2050,5012933.977232836,expansion
105865,4120784.564153549,RCP45_2100,5508356.2970729135,expansion
105865,4120784.564153549,RCP85_2050,5271134.70796499,expansion
105865,4120784.564153549,RCP85_2100,5532664.24829757,expansion
